node_id,community,name,type
776,2,位置性眩晕,Disease
777,10,小儿结核性脑膜炎,Disease
778,5,溴氯菊酯中毒,Disease
779,1,小舞蹈病,Disease
780,5,新生儿惊厥,Disease
781,1,小儿脑瘫,Disease
782,1,运动神经元疾病,Disease
783,1,意识障碍,Disease
784,5,有机磷农药中毒,Disease
785,3,晕厥,Disease
786,1,咽肌麻痹,Disease
787,1,遗传性共济失调,Disease
788,1,运动神经元病,Disease
789,5,晕动病,Disease
790,4,咽部神经鞘膜瘤,Disease
791,18,压迫性视神经病变,Disease
792,11,正中神经损伤,Disease
793,1,躁狂症,Disease
794,5,中枢神经兴奋药中毒,Disease
795,5,镇静、安定、催眠药中毒,Disease
796,3,直立性低血压,Disease
797,11,植物神经功能紊乱,Disease
798,1,周期性麻痹,Disease
799,13,重症肌无力危象,Disease
800,13,重症肌无力,Disease
801,1,枕大神经痛,Disease
802,1,蛛网膜炎,Disease
803,1,周期性瘫痪,Disease
804,1,周围神经病损,Disease
805,5,ADH分泌过多综合征,Disease
806,14,闭经,Disease
807,1,垂体瘤,Disease
808,1,成人全垂体功能减退,Disease
809,1,垂体危象与垂体卒中,Disease
810,5,垂体前叶机能减退症,Disease
811,13,垂体性矮小病,Disease
812,13,单纯性甲状腺肿,Disease
813,14,多囊卵巢综合征,Disease
814,0,单纯性肥胖,Disease
815,11,多腺体缺陷综合征,Disease
816,14,多发性内分泌肿瘤综合征Ⅰ型,Disease
817,5,低血糖症,Disease
818,5,代谢性碱中毒,Disease
819,5,代谢性酸中毒,Disease
820,1,儿童睡眠障碍,Disease
821,0,肥胖症,Disease
822,5,高渗性非酮症性糖尿病昏迷,Disease
823,0,高血脂,Disease
824,11,骨质疏松,Disease
825,13,Graves病,Disease
826,0,黄瘤,Disease
827,5,呼吸性碱中毒,Disease
828,4,呼吸性酸中毒,Disease
829,13,甲状腺功能减退,Disease
830,13,甲状腺功能正常的甲状腺肿大,Disease
831,13,静止性淋巴细胞性甲状腺炎,Disease
832,13,甲状腺腺瘤,Disease
833,9,甲状腺舌管囊肿与瘘,Disease
834,5,继发性肾上腺功能不足,Disease
835,9,急性颌下腺炎,Disease
836,4,急性乳腺炎,Disease
837,9,急性淋巴结炎,Disease
838,9,假性甲状旁腺功能减退症,Disease
839,8,继发性甲状旁腺功能亢进症,Disease
840,5,脚气病,Disease
841,1,巨人症及肢端肥大症,Disease
842,14,基底细胞腺瘤,Disease
843,9,颈部淋巴结结核,Disease
844,1,库欣综合征,Disease
845,2,克兰费尔特综合征,Disease
846,13,慢性淋巴细胞性甲状腺炎,Disease
847,9,泌乳素瘤,Disease
848,9,慢性淋巴结炎,Disease
849,14,男性乳房肥大症,Disease
850,14,男性生殖腺机能减退症,Disease
851,1,粘多糖沉积病,Disease
852,14,男子乳房发育症,Disease
853,18,内分泌性眼球突出,Disease
854,6,皮脂腺痣,Disease
855,3,气管支气管异物,Disease
856,6,雀斑,Disease
857,14,乳腺增生,Disease
858,14,乳腺癌,Disease
859,11,乳溢,Disease
860,14,乳头状囊腺癌,Disease
861,5,肾上腺危象,Disease
862,6,舌扁平苔藓,Disease
863,1,松果体瘤,Disease
864,14,嗜酸性腺瘤,Disease
865,3,嗜铬细胞瘤,Disease
866,0,糖尿病乳酸性酸中毒,Disease
867,5,糖尿病酮症酸中毒,Disease
868,19,糖尿病足,Disease
869,9,维生素C缺乏病,Disease
870,5,维生素D中毒症,Disease
871,5,维生素E缺乏病,Disease
872,14,外科皮脂腺囊肿,Disease
873,14,外科淋巴管瘤,Disease
874,5,新生儿低血糖症与高血糖症,Disease
875,19,涎瘘,Disease
876,3,胸腺瘤,Disease
877,5,血卟啉病,Disease
878,9,涎腺病毒病,Disease
879,19,涎石病,Disease
880,1,下丘脑疾病,Disease
881,1,性变态,Disease
882,1,腺样体肥大,Disease
883,14,涎腺囊肿,Disease
884,9,腺泡细胞癌,Disease
885,6,涎腺的未分化癌,Disease
886,10,涎腺结核,Disease
887,14,腺样囊性癌,Disease
888,14,腺淋巴瘤,Disease
889,1,涎腺混合瘤,Disease
890,13,亚急性甲状腺炎,Disease
891,9,原发性醛固酮增多症,Disease
892,13,c胰岛功能性β细胞瘤,Disease
893,5,胰岛素瘤,Disease
894,9,原发性甲状旁腺功能亢进症,Disease
895,20,无标题文档,Disease
896,14,溢乳闭经综合征,Disease
897,9,白细胞减少症和粒细胞缺乏症,Disease
898,9,白血病,Disease
899,9,白血病性咽峡炎,Disease
900,9,出血性疾病,Disease
901,9,单纯红细胞再障性贫血,Disease
902,11,低钙血症和低镁血症,Disease
903,9,地中海贫血,Disease
904,8,多发性骨髓瘤,Disease
905,14,恶性组织细胞病,Disease
906,14,恶性淋巴瘤,Disease
907,5,非酮症高血糖-高渗性昏迷,Disease
908,5,复合型酸碱失衡,Disease
909,2,骨髓痨性贫血,Disease
910,9,骨髓纤维化,Disease
911,9,骨髓增生异常综合征,Disease
912,9,过敏性紫癜,Disease
913,14,何杰金病,Disease
914,9,获得性血小板功能障碍,Disease
915,9,获得性循坏抗凝物质增多综合征,Disease
916,9,化脓性骨髓炎,Disease
917,14,霍奇金淋巴瘤,Disease
918,9,菌血症,Disease
919,9,巨球蛋白血症,Disease
920,9,急性白血病,Disease
921,9,巨幼细胞性贫血,Disease
922,9,急性淋巴细胞性白血病,Disease
923,14,淋巴细胞减少症,Disease
924,9,镰状细胞病,Disease
925,9,类白血病反应,Disease
926,9,粒细胞缺乏症,Disease
927,9,绿色瘤,Disease
928,8,镁过多症,Disease
929,5,镁缺乏症,Disease
930,2,慢性疾病的贫血,Disease
931,5,弥散性血管内凝血,Disease
932,4,慢性骨髓炎,Disease
933,9,慢性粒细胞性白血病,Disease
934,9,慢性淋巴细胞性白血病,Disease
935,9,尿道上裂,Disease
936,9,充血性脾肿大,Disease
937,2,贫血,Disease
938,4,破伤风,Disease
939,9,脾功能亢进症,Disease
940,9,葡萄糖-6-磷酸脱氢酶缺乏症,Disease
941,2,缺铁性贫血,Disease
942,9,溶血过度所致贫血,Disease
943,9,溶血性贫血,Disease
944,5,失血性休克,Disease
945,9,嗜酸性细胞增多症,Disease
946,4,特发性高嗜酸性细胞综合征,Disease
947,9,特发性血小板减少性紫癜,Disease
948,2,铁利用性贫血,Disease
949,9,维生素K缺乏病,Disease
950,2,维生素B12缺乏所致贫血,Disease
951,6,小儿过敏性紫瘢,Disease
952,9,血栓性血小板减少性紫癜,Disease
953,9,血小板减少症,Disease
954,9,血友病,Disease
955,9,新生儿败血症,Disease
956,9,新生儿溶血病,Disease
957,7,血管母细胞瘤,Disease
958,2,先天性红细胞膜病,Disease
959,9,血管性血友病,Disease
960,18,遗传性血色病,Disease
961,2,叶酸缺乏所致贫血,Disease
962,14,遗传性出血性毛细血管扩张症,Disease
963,9,营养性巨幼红细胞性贫血,Disease
964,9,原发性血小板减少性紫瘢,Disease
965,9,原发性血小板增多症,Disease
966,9,异常血红蛋白病,Disease
967,9,中性白(粒)细胞减少症,Disease
968,14,组织细胞增殖症,Disease
969,9,再生障碍性贫血,Disease
970,9,自身免疫性溶血性贫血,Disease
971,9,真性红细胞增多症,Disease
972,9,阵发性睡眠性血红蛋白尿,Disease
973,8,白塞综合征,Disease
974,8,白塞病,Disease
975,8,Behcet病,Disease
976,4,迟发性低丙球血症,Disease
977,4,常年性鼻炎,Disease
978,3,多发性大动脉炎,Disease
979,9,多发性肌炎,Disease
980,11,大骨节病,Disease
981,8,淀粉样变病,Disease
982,11,二水焦磷酸钙结晶沉积症,Disease
983,11,风湿性多肌痛,Disease
984,6,肥大细胞增多症,Disease
985,3,过敏性哮喘,Disease
986,11,高尿酸血症,Disease
987,13,干燥综合征,Disease
988,11,骨关节炎,Disease
989,6,红斑狼疮,Disease
990,14,混合结缔组织病,Disease
991,11,碱性磷酸钙结晶沉积病,Disease
992,14,巨细胞动脉炎,Disease
993,9,结节性多动脉炎,Disease
994,9,结节性脂膜炎,Disease
995,11,急性化脓性腱鞘炎,Disease
996,9,结节病,Disease
997,11,肩关节结核,Disease
998,9,急性淋巴管炎,Disease
999,4,枯草热,Disease
1000,11,类风湿关节炎,Disease
1001,6,慢性皮肤粘膜念珠菌病,Disease
1002,9,慢性肉芽肿病,Disease
1003,9,皮下脂质肉芽肿病,Disease
1004,6,盘状红斑狼疮,Disease
1005,6,皮肤过敏,Disease
1006,11,强直性脊柱炎,Disease
1007,11,羟磷灰石沉积病,Disease
1008,4,气性坏疽,Disease
1009,4,Reiter综合征,Disease
1010,9,乳房纤维瘤,Disease
1011,9,软组织肿瘤,Disease
1012,11,嗜酸性筋膜炎,Disease
1013,6,Ⅳ型超敏反应性疾病,Disease
1014,6,Ⅲ型超敏反应性疾病,Disease
1015,11,手掌深部间隙感染,Disease
1016,5,食物变应性和不耐受性,Disease
1017,11,痛风,Disease
1018,11,痛风性关节炎,Disease
1019,6,物理性变应性,Disease
1020,11,小儿风湿热,Disease
1021,14,先天性胸腺发育不全,Disease
1022,9,血清病,Disease
1023,9,选择性IgA缺乏症,Disease
1024,9,纤维瘤病,Disease
1025,3,新生儿皮下坏疽,Disease
1026,9,原发性免疫缺陷病,Disease
1027,9,银屑病关节炎,Disease
1028,9,遗传性补体缺陷病,Disease
1029,8,遗传性血管性水肿,Disease
1030,6,药物过敏,Disease
1031,9,严重联合免疫缺陷病,Disease
1032,3,Ⅰ型超敏反应性疾病,Disease
1033,6,硬皮病,Disease
1034,9,重叠综合征,Disease
1035,9,创伤性窒息,Disease
1036,3,创伤性气胸,Disease
1037,1,动脉硬化性闭塞症,Disease
1038,3,肺栓塞和肺梗死,Disease
1039,3,肺错构瘤,Disease
1040,3,肺爆震伤,Disease
1041,7,肺包虫病,Disease
1042,14,感染性肋软骨炎,Disease
1043,3,膈肌膨出,Disease
1044,4,急性气管－支气管炎,Disease
1045,3,鸡胸,Disease
1046,3,矫正型大动脉错位,Disease
1047,9,继发性纵隔感染,Disease
1048,14,局限型间皮瘤,Disease
1049,3,急性脓胸,Disease
1050,11,肋骨骨折,Disease
1051,3,联合瓣膜病变,Disease
1052,9,漏斗胸,Disease
1053,4,慢性支气管炎,Disease
1054,3,慢性缩窄性心包炎,Disease
1055,3,慢性心功能不全,Disease
1056,3,慢性心包炎,Disease
1057,3,慢性心力衰竭,Disease
1058,3,梅毒性心血管病,Disease
1059,3,慢性肺炎,Disease
1060,9,慢性脓胸,Disease
1061,3,乳头肌功能不全,Disease
1062,7,食管裂孔疝,Disease
1063,5,损伤性休克,Disease
1064,3,缩窄性心包炎,Disease
1065,3,外伤性乳糜胸,Disease
1066,3,心脏穿透伤,Disease
1067,11,胸骨骨折,Disease
1068,3,限制型心脏病,Disease
1069,3,胸廓出口综合征,Disease
1070,7,先天性膈疝,Disease
1071,3,心性猝死综合征,Disease
1072,3,心脏钝性闭合伤,Disease
1073,14,原发性心脏肿瘤,Disease
1074,3,右心室双出口,Disease
1075,3,永存动脉干,Disease
1076,3,预激综合征,Disease
1077,3,原发性纵隔感染,Disease
1078,9,原发性纵隔肿瘤,Disease
1079,3,纵隔脓肿,Disease
1080,3,转移性胸膜肿瘤,Disease
1081,18,搏动性眼球突出症,Disease
1082,11,创伤性枢椎前滑脱,Disease
1083,1,侧脑室肿瘤,Disease
1084,1,第四脑室肿瘤,Disease
1085,1,顶叶肿瘤,Disease
1086,1,短颈畸形,Disease
1087,1,多发性颅内血肿,Disease
1088,1,蝶窦恶性肿瘤,Disease
1089,1,第三脑室肿瘤,Disease
1090,1,额叶肿瘤,Disease
1091,1,耳源性脑积水,Disease
1092,1,耳内脑膜脑疝,Disease
1093,1,高血压性脑出血,Disease
1094,1,高血压脑病,Disease
1095,11,寰椎骨折脱位,Disease
1096,1,系统性红斑狼疮,Disease
1097,9,颈椎半脱位,Disease
1098,11,颈椎骨折脱位,Disease
1099,9,颈椎管狭窄症,Disease
1100,9,颈椎过伸性损伤,Disease
1101,11,颈椎后脱位,Disease
1102,11,颈椎后纵韧带骨化症,Disease
1103,11,颈椎黄韧带骨化症,Disease
1104,9,颈椎结核,Disease
1105,11,颈椎小关节创伤性退变性关节炎,Disease
1106,11,颈椎椎弓裂,Disease
1107,1,基底节血肿,Disease
1108,1,急性单纯疱疹病毒性脑炎,Disease
1109,11,急性颈椎间盘突出症,Disease
1110,9,脊椎结核,Disease
1111,9,脊柱裂,Disease
1112,1,肌营养不良症,Disease
1113,1,急性硬脑膜外血肿,Disease
1114,1,急性和亚急性硬脑膜下血肿,Disease
1115,1,急性及亚急性脑内血肿,Disease
1116,1,脊髓小脑变性症,Disease
1117,1,颅骨骨髓炎,Disease
1118,1,颅骨缺损,Disease
1119,1,颅底骨折,Disease
1120,1,颅内动脉瘤,Disease
1121,12,颅内低压性头痛,Disease
1122,1,颅内占位性病变引起的头痛,Disease
1123,1,颅内转移瘤,Disease
1124,11,帽状腱膜下脓肿,Disease
1125,1,面神经损伤,Disease
1126,1,慢性硬脑膜外血肿,Disease
1127,1,脑室炎,Disease
1128,1,脑性瘫痪,Disease
1129,1,脑囊虫病,Disease
1130,1,脑疝,Disease
1131,1,脑蛛网膜下腔出血,Disease
1132,1,脑震荡,Disease
1133,1,脑血栓形成,Disease
1134,1,脑损伤后综合征,Disease
1135,1,脑室内出血,Disease
1136,1,脑脊液漏,Disease
1137,1,脑弓形体病,Disease
1138,1,脑挫裂伤,Disease
1139,1,脑膜炎,Disease
1140,1,脑积水,Disease
1141,1,脑结核瘤,Disease
1142,1,脑垂体腺瘤,Disease
1143,1,脑膜瘤,Disease
1144,6,皮脂腺囊肿,Disease
1145,1,迁延性昏迷,Disease
1146,1,丘脑下部损伤,Disease
1147,1,上皮样囊肿,Disease
1148,1,神经胶质瘤,Disease
1149,1,散发性脑炎,Disease
1150,1,头皮血肿,Disease
1151,4,听神经鞘瘤,Disease
1152,1,外伤性颈内动脉海绵窦瘘,Disease
1153,1,外伤性癫痫,Disease
1154,1,外伤后脑脂肪栓塞,Disease
1155,1,外伤后脑膨出,Disease
1156,1,外伤后颅内积气,Disease
1157,1,外伤后低颅压综合征,Disease
1158,1,外伤后头痛,Disease
1159,1,外伤性硬脑膜下积液,Disease
1160,1,先天性脑积水,Disease
1161,1,新生儿颅内出血,Disease
1162,1,小脑扁桃体疝,Disease
1163,1,先天性肿瘤,Disease
1164,1,硬脑膜下血肿,Disease
1165,1,蛛网膜下腔出血,Disease
1166,1,中风,Disease
1167,1,周围神经损伤,Disease
1168,7,胆囊癌,Disease
1169,7,胆囊腺肌增生病,Disease
1170,7,胆结石,Disease
1171,7,胆管良性狭窄,Disease
1172,7,胆管扩张症,Disease
1173,7,胆管结石与胆管炎,Disease
1174,7,胆道蛔虫病,Disease
1175,7,胆道出血,Disease
1176,7,乏特壶腹周围癌,Disease
1177,7,肝棘球蚴病,Disease
1178,7,肝性血卟啉病综合征,Disease
1179,7,肝内胆管结石,Disease
1180,7,肝包虫病,Disease
1181,7,环状胰腺,Disease
1182,7,急性结石性胆囊炎,Disease
1183,7,急性出血坏死型胰腺炎,Disease
1184,7,溃疡病急性穿孔,Disease
1185,7,慢性胆囊炎,Disease
1186,7,慢性胆管炎,Disease
1187,7,门静脉高压症,Disease
1188,13,生长激素释放抑制素瘤,Disease
1189,7,胰腺癌,Disease
1190,7,胰腺囊腺癌,Disease
1191,7,原发性硬化性胆管炎,Disease
1192,11,异位胰腺,Disease
1193,7,胰腺外伤,Disease
1194,7,胰腺囊肿,Disease
1195,7,胰腺脓肿,Disease
1196,7,胰腺瘘,Disease
1197,7,胰腺多肽瘤,Disease
1198,7,胰石症,Disease
1199,7,胰岛细胞类癌,Disease
1200,6,包皮龟头炎,Disease
1201,6,包皮阴茎头炎,Disease
1202,4,附睾炎,Disease
1203,8,非细菌性前列腺炎,Disease
1204,8,梗阻性肾病,Disease
1205,5,睾丸扭转,Disease
1206,8,后尿道瓣膜,Disease
1207,8,结核性膀胱挛缩,Disease
1208,8,结核性膀胱自发破裂,Disease
1209,8,急性膀胱炎,Disease
1210,14,精索静脉曲张,Disease
1211,8,男生殖系结核,Disease
1212,8,尿道下裂,Disease
1213,8,尿路梗阻,Disease
1214,8,尿瘘,Disease
1215,8,尿道创伤,Disease
1216,8,尿道狭窄,Disease
1217,8,尿道损伤,Disease
1218,8,男性尿道癌,Disease
1219,8,女性尿道癌,Disease
1220,8,膀胱损伤,Disease
1221,8,膀胱结石,Disease
1222,8,膀胱瘘,Disease
1223,8,膀胱外翻,Disease
1224,8,脐尿管囊肿及脐尿管瘘,Disease
1225,14,鞘膜积液,Disease
1226,8,前列腺增生,Disease
1227,4,前列腺炎,Disease
1228,8,前列腺癌,Disease
1229,2,射精功能障碍,Disease
1230,5,肾上腺性征异常症,Disease
1231,8,肾损伤,Disease
1232,8,输尿管结石,Disease
1233,8,肾创伤,Disease
1234,6,肾上腺髓质功能亢进,Disease
1235,8,肾皮质髓质脓肿,Disease
1236,8,肾皮质脓肿,Disease
1237,8,肾周脓肿,Disease
1238,8,肾盂癌,Disease
1239,7,肾胚胎瘤,Disease
1240,8,肾盂肿瘤和输尿管肿瘤,Disease
1241,14,肾癌,Disease
1242,14,隐睾,Disease
1243,2,遗精,Disease
1244,2,阴茎异常勃起,Disease
1245,14,婴幼儿外阴炎,Disease
1246,2,阴茎硬结症,Disease
1247,8,I型肾小管性酸中毒,Disease
1248,7,白线疝,Disease
1249,7,成人脐疝,Disease
1250,7,穿腹膜疝,Disease
1251,7,儿童遗粪症,Disease
1252,7,腹膜后血肿,Disease
1253,7,腹内疝,Disease
1254,7,腹股沟直疝（疝气）,Disease
1255,7,腹股沟斜疝,Disease
1256,7,粪瘘,Disease
1257,7,肛窦炎,Disease
1258,7,肛瘘,Disease
1259,7,肛门瘙痒症,Disease
1260,7,肛门失禁,Disease
1261,7,肛门外伤,Disease
1262,7,肛门异位,Disease
1263,7,肛乳头炎,Disease
1264,7,肛周脓肿,Disease
1265,7,骨盆直肠脓肿,Disease
1266,7,肛门直肠周围脓肿,Disease
1267,7,肛裂,Disease
1268,6,肛周湿疹,Disease
1269,7,孤立性直肠溃疡综合征,Disease
1270,19,肛提肌综合征,Disease
1271,14,会阴裂伤,Disease
1272,7,结肠过敏症,Disease
1273,7,急性出血性坏死性小肠炎,Disease
1274,7,结肠脂肪瘤,Disease
1275,7,溃疡病大出血,Disease
1276,7,蓝氏贾第鞭毛虫病,Disease
1277,5,盲肠肉芽肿,Disease
1278,7,内痔,Disease
1279,7,蛲虫病,Disease
1280,7,外痔,Disease
1281,7,先天性直肠与周围脏器瘘,Disease
1282,7,直肠息肉,Disease
1283,7,直肠癌,Disease
1284,7,痔疮,Disease
1285,7,直肠内异物,Disease
1286,7,坐骨直肠窝脓肿,Disease
1287,7,直肠重复畸形,Disease
1288,11,直肠阴道瘘,Disease
1289,7,直肠前突,Disease
1290,7,直肠闭锁,Disease
1291,11,扁平足,Disease
1292,11,髌骨骨折,Disease
1293,11,髌骨软化症,Disease
1294,11,变形性骨炎,Disease
1295,11,剥脱性骨软骨炎,Disease
1296,11,髌股关节疼痛,Disease
1297,11,鼻骨骨折,Disease
1298,11,耻骨结核,Disease
1299,11,尺桡骨干双骨折,Disease
1300,11,成骨不全,Disease
1301,11,尺骨上1/3骨折合并桡骨头脱位,Disease
1302,11,尺骨下1/3骨折合并下尺桡关节脱位,Disease
1303,11,尺桡骨干骨折,Disease
1304,11,脆弱性骨硬化,Disease
1305,11,创伤性肘关节炎,Disease
1306,11,尺骨鹰嘴骨折,Disease
1307,11,成软骨细胞瘤,Disease
1308,11,第三腰椎横突综合征,Disease
1309,11,动脉瘤样骨囊肿,Disease
1310,11,断指再植,Disease
1311,11,多发性骨骺发育异常,Disease
1312,11,点状骨骺发育异常,Disease
1313,11,单侧关节突关节脱位,Disease
1314,11,骶髂关节结核,Disease
1315,11,骶髂关节扭伤,Disease
1316,11,风湿性关节炎,Disease
1317,11,腓骨近端骨折,Disease
1318,1,Friedreich共济失调症,Disease
1319,13,腓骨肌萎缩症,Disease
1320,11,骨肉瘤,Disease
1321,11,骨折,Disease
1322,11,感染性关节炎,Disease
1323,11,关节脱位,Disease
1324,11,跟骨骨折,Disease
1325,11,肱骨干骨折,Disease
1326,11,肱骨髁上骨折,Disease
1327,11,肱骨内髁骨折,Disease
1328,11,肱骨外髁骨折,Disease
1329,11,佝偻病,Disease
1330,11,股骨粗隆间骨折,Disease
1331,11,股骨干骨折,Disease
1332,11,骨硬化病,Disease
1333,11,骨放线菌病,Disease
1334,11,骨化性肌炎,Disease
1335,11,骨巨细胞瘤,Disease
1336,11,骨囊肿,Disease
1337,11,骨盆骨折,Disease
1338,11,骨纤维异常增殖症,Disease
1339,14,骨软骨瘤,Disease
1340,11,肱骨小头骨折,Disease
1341,11,骨干续连症,Disease
1342,11,骨与关节结核,Disease
